5
1
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	17	-1	-1	-1	-1	-1	-1	14	-1	16	-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	-1	-1	-1	17	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	23	-1	-1	-1	-1	13	-1	-1	2	-1	-1	-1	-1	-1	-1	22	-1	20	-1	17	
-1	-1	-1	-1	2	-1	-1	8	-1	6	-1	4	1	9	24	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
-1	-1	20	-1	-1	-1	3	-1	-1	21	-1	11	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
-1	-1	-1	14	-1	-1	-1	-1	15	16	-1	-1	-1	-1	5	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	
-1	-1	10	-1	-1	-1	20	-1	4	-1	-1	14	-1	-1	8	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	
1	-1	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	-1	-1	15	-1	-1	-1	-1	-1	
21	-1	-1	-1	-1	1	-1	13	-1	-1	-1	10	-1	4	-1	-1	7	-1	-1	-1	-1	16	-1	-1	-1	
11	-1	-1	12	-1	-1	-1	-1	-1	-1	-1	-1	-1	19	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	-1	
18	-1	-1	-1	21	-1	5	19	14	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	-1	-1	-1	-1	22	-1	
-1	-1	-1	-1	14	7	-1	-1	-1	10	-1	6	-1	-1	9	-1	-1	4	-1	-1	-1	-1	13	-1	-1	
-1	-1	-1	-1	-1	17	-1	-1	-1	8	-1	-1	5	-1	-1	-1	-1	16	-1	-1	24	6	-1	-1	-1	
-1	-1	-1	-1	-1	-1	-1	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	-1	1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	-1	-1	-1	-1	-1	
-1	-1	-1	-1	16	-1	-1	-1	19	-1	9	-1	-1	-1	-1	-1	-1	21	-1	-1	-1	18	-1	-1	20	
-1	-1	-1	-1	25	10	-1	17	21	22	-1	-1	16	-1	-1	-1	-1	-1	-1	-1	-1	-1	14	-1	-1	
4	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	25	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	-1	-1	-1	
-1	-1	-1	22	-1	-1	-1	-1	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	16	-1	-1	-1	-1	-1	-1	
-1	-1	-1	15	-1	-1	-1	-1	-1	-1	23	19	-1	-1	-1	9	-1	-1	-1	10	25	-1	-1	-1	-1	
-1	10	-1	-1	-1	-1	-1	-1	-1	14	-1	21	-1	-1	-1	-1	-1	18	23	-1	-1	-1	-1	-1	-1	
-1	-1	16	-1	-1	-1	-1	-1	-1	-1	14	-1	-1	-1	-1	-1	-1	-1	-1	11	7	-1	9	-1	-1	
-1	-1	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1	-1	24	-1	-1	21	-1	-1	-1	
-1	2	24	-1	-1	-1	21	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	14	
-1	25	21	18	-1	-1	-1	-1	8	-1	-1	24	-1	20	-1	14	-1	2	-1	-1	-1	-1	-1	-1	-1	
